Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Argentina,ARG,2021-09-28,151388,2993348,17481404,0,15345587,0,16484780,58221,0,0,0,0,0,0
Argentina,ARG,2021-09-29,161081,3014960,17552646,0,15410472,0,16569204,62140,0,0,0,0,0,0
Argentina,ARG,2021-09-30,187568,3032743,17632866,0,15538507,0,16650372,65385,0,0,0,0,0,0
Argentina,ARG,2021-10-01,209585,3049960,17774911,0,15610178,0,16698178,69166,0,0,0,0,0,0
Argentina,ARG,2021-10-02,218089,3055379,17876300,0,15652540,0,16718554,70324,0,0,0,0,0,0
Argentina,ARG,2021-10-03,224262,3058842,17942689,0,15677670,0,16725833,70491,0,0,0,0,0,0
Argentina,ARG,2021-10-04,240310,3072435,18001859,0,15733045,0,16809171,73262,0,0,0,0,0,0
Argentina,ARG,2021-10-05,304016,3088697,18066064,0,15812792,0,16848569,76904,0,0,0,0,0,0
Argentina,ARG,2021-10-06,328278,3100304,18150522,0,15896190,0,16888878,80834,0,0,0,0,0,0
Argentina,ARG,2021-10-07,372894,3130567,18250624,0,15947296,0,16925097,83531,0,0,0,0,0,0
Argentina,ARG,2021-10-08,387881,3136125,18301858,0,15982312,0,16938848,84441,0,0,0,0,0,0
Argentina,ARG,2021-10-09,391774,3141410,18343921,0,16025205,0,16959937,85258,0,0,0,0,0,0
Argentina,ARG,2021-10-10,394121,3143971,18368413,0,16054313,0,16980056,85501,0,0,0,0,0,0
Argentina,ARG,2021-10-11,398009,3147408,18389955,0,16072038,0,17009739,85731,0,0,0,0,0,0
Argentina,ARG,2021-10-12,434166,3189279,18431195,0,16126664,0,17181144,87904,0,0,0,0,0,0
Argentina,ARG,2021-10-13,480855,3203886,18470103,0,16186245,0,17399410,90021,0,0,0,0,0,0
Argentina,ARG,2021-10-14,554141,3212759,18512049,0,16281115,0,17602877,92308,0,0,0,0,0,0
Argentina,ARG,2021-10-15,644192,3221695,18547739,0,16389714,0,17783636,94906,0,0,0,0,0,0
Argentina,ARG,2021-10-16,743218,3226487,18561929,0,16470186,0,17838430,95666,0,0,0,0,0,0
Argentina,ARG,2021-10-17,784838,3229106,18566692,0,16509453,0,17853794,95751,0,0,0,0,0,0
Argentina,ARG,2021-10-18,999296,3241236,18592983,0,16560445,0,17971346,98021,0,0,0,0,0,0
Argentina,ARG,2021-10-19,1186922,3249608,18626324,0,16614680,0,18109516,100822,0,0,0,0,0,0
Argentina,ARG,2021-10-20,1363894,3257651,18658951,0,16664611,0,18254555,103414,0,0,0,0,0,0
Argentina,ARG,2021-10-21,1506548,3298029,18693021,0,16705961,0,18413489,106145,0,0,0,0,0,0
Argentina,ARG,2021-10-22,1615472,3317643,18724390,0,16750312,0,18671165,108222,0,0,0,0,0,0
Argentina,ARG,2021-10-23,1653840,3323479,18739465,0,16779391,0,18799263,108748,0,0,0,0,0,0
Argentina,ARG,2021-10-24,1667708,3325172,18746285,0,16791346,0,18910787,108884,0,0,0,0,0,0
Argentina,ARG,2021-10-25,1740360,3334513,18786817,0,16847331,0,19095907,110515,0,0,0,0,0,0
Argentina,ARG,2021-10-26,1901675,3342456,18816887,0,16901696,0,19249960,112283,0,0,0,0,0,0
Argentina,ARG,2021-10-27,1982208,3350535,18848769,0,16945112,0,19412988,114026,0,0,0,0,0,0
Argentina,ARG,2021-10-28,2073399,3365461,18892918,0,16989392,0,19569870,115502,0,0,0,0,0,0
Argentina,ARG,2021-10-29,2142398,3379463,18944973,0,17032967,0,19714854,117169,0,0,0,0,0,0
Argentina,ARG,2021-10-30,2170073,3382679,18974446,0,17051989,0,19764866,117454,0,0,0,0,0,0
Argentina,ARG,2021-10-31,2203809,3385065,18987642,0,17062533,0,19855054,117589,0,0,0,0,0,0
Argentina,ARG,2021-11-01,2282277,3392772,19040063,0,17101580,0,19975106,119147,0,0,0,0,0,0
Argentina,ARG,2021-11-02,2349325,3404973,19106414,0,17127719,0,20122891,120960,0,0,0,0,0,0
Argentina,ARG,2021-11-03,2410263,3412696,19171365,0,17153084,0,20312941,122873,0,0,0,0,0,0
Argentina,ARG,2021-11-04,2474578,3420502,19224006,0,17178945,0,20520774,124693,0,0,0,0,0,0
Argentina,ARG,2021-11-05,2538005,3426296,19292501,0,17202054,0,20670145,126095,0,0,0,0,0,0
Argentina,ARG,2021-11-06,2596400,3429908,19323546,0,17211818,0,20734016,126664,0,0,0,0,0,0
Argentina,ARG,2021-11-07,2643623,3431013,19342939,0,17217341,0,20788540,126835,0,0,0,0,0,0
Argentina,ARG,2021-11-08,2703694,3435043,19403554,0,17237351,0,20893147,128016,0,0,0,0,0,0
Argentina,ARG,2021-11-09,2778293,3446791,19476809,0,17259785,0,21062852,129296,0,0,0,0,0,0
Argentina,ARG,2021-11-10,2844152,3452373,19647050,0,17279156,0,21170771,130508,0,0,0,0,0,0
Argentina,ARG,2021-11-11,2907292,3457556,19825707,0,17300494,0,21284735,131795,0,0,0,0,0,0
Argentina,ARG,2021-11-12,2989527,3463522,19985400,0,17321931,0,21410856,132833,0,0,0,0,0,0
Argentina,ARG,2021-11-13,3020715,3466365,20081885,0,17332778,0,21459051,133057,0,0,0,0,0,0
Argentina,ARG,2021-11-14,3022275,3466644,20084202,0,17333348,0,21464023,133065,0,0,0,0,0,0
Argentina,ARG,2021-11-15,3144455,3476070,20174656,0,17350621,0,21561974,133925,0,0,0,0,0,0
Argentina,ARG,2021-11-16,3270324,3482844,20269432,0,17372123,0,21690568,134893,0,0,0,0,0,0
Argentina,ARG,2021-11-17,3394467,3487906,20363797,0,17389671,0,21816135,135901,0,0,0,0,0,0
Argentina,ARG,2021-11-18,3492237,3493443,20456450,0,17404962,0,21965707,136998,0,0,0,0,0,0
Argentina,ARG,2021-11-19,3556930,3498761,20544749,0,17422682,0,22179455,138026,0,0,0,0,0,0
Argentina,ARG,2021-11-20,3582797,3500990,20599959,0,17429860,0,22262895,138188,0,0,0,0,0,0
Argentina,ARG,2021-11-21,3592887,3501783,20626445,0,17432878,0,22315889,138261,0,0,0,0,0,0
Argentina,ARG,2021-11-22,3612694,3502842,20655711,0,17437184,0,22368989,138362,0,0,0,0,0,0
Argentina,ARG,2021-11-23,3691764,3506682,20745721,0,17452441,0,22517248,139303,0,0,0,0,0,0
Argentina,ARG,2021-11-24,3766013,3511193,20842522,0,17469976,0,22671713,140234,0,0,0,0,0,0
Argentina,ARG,2021-11-25,3838600,3514993,20939887,0,17486950,0,22801425,141172,0,0,0,0,0,0
Argentina,ARG,2021-11-26,3909766,3520935,21045259,0,17504243,0,22934143,142359,0,0,0,0,0,0
Argentina,ARG,2021-11-27,3938429,3525446,21096870,0,17512878,0,22997680,142623,0,0,0,0,0,0
Argentina,ARG,2021-11-28,3953822,3527989,21123973,0,17517136,0,23037826,142752,0,0,0,0,0,0
Argentina,ARG,2021-11-29,4011074,3534573,21245401,0,17538763,0,23188306,144005,0,0,0,0,0,0
Argentina,ARG,2021-11-30,4083026,3543875,21374371,0,17564532,0,23322891,145252,0,0,0,0,0,0
Argentina,ARG,2021-12-01,4146549,3544329,21542047,0,17588105,0,23447355,146639,0,0,0,0,0,0
Argentina,ARG,2021-12-02,4216501,3544492,21696146,0,17613459,0,23593454,148221,0,0,0,0,0,0
Argentina,ARG,2021-12-03,4278867,3544585,21805748,0,17638982,0,23711038,149425,0,0,0,0,0,0
Argentina,ARG,2021-12-04,4312115,3544591,21871828,0,17649731,0,23764405,149913,0,0,0,0,0,0
Argentina,ARG,2021-12-05,4333658,3544593,21900883,0,17652655,0,23807311,150053,0,0,0,0,0,0
Argentina,ARG,2021-12-06,4398933,3544643,21994216,0,17673372,0,23940099,151349,0,0,0,0,0,0
Argentina,ARG,2021-12-07,4464794,3544760,22094617,0,17694653,0,24087256,152742,0,0,0,0,0,0
Argentina,ARG,2021-12-08,4497277,3544785,22145062,0,17705779,0,24128187,153033,0,0,0,0,0,0
Argentina,ARG,2021-12-09,4560701,3544912,22261740,0,17727906,0,24225482,155517,0,0,0,0,0,0
Argentina,ARG,2021-12-10,4628997,3544998,22379858,0,17753119,0,24325961,159009,0,0,0,0,0,0
Argentina,ARG,2021-12-11,4663529,3545029,22439137,0,17763960,0,24373592,162072,0,0,0,0,0,0
Argentina,ARG,2021-12-12,4680971,3545054,22489377,0,17772469,0,24394869,162160,0,0,0,0,0,0
Argentina,ARG,2021-12-13,4741493,3545091,22625821,0,17803684,0,24488637,166412,0,0,0,0,0,0
Argentina,ARG,2021-12-14,4810139,3545202,22763085,0,17835417,0,24586529,169639,0,0,0,0,0,0
Argentina,ARG,2021-12-15,4880692,3545321,22955809,0,17868682,0,24671603,171058,0,0,0,0,0,0
Argentina,ARG,2021-12-16,4948296,3545429,23130680,0,17902776,0,24760041,172769,0,0,0,0,0,0
Argentina,ARG,2021-12-17,5016279,3545625,23285242,0,17933928,0,24836173,174374,0,0,0,0,0,0
Argentina,ARG,2021-12-18,5056165,3545665,23350566,0,17948235,0,24878738,174668,0,0,0,0,0,0
Argentina,ARG,2021-12-19,5079917,3545689,23390901,0,17955098,0,24900202,174773,0,0,0,0,0,0
Argentina,ARG,2021-12-20,5173641,3545813,23535403,0,17983367,0,24978129,176920,0,0,0,0,0,0
Argentina,ARG,2021-12-21,5274844,3545912,23665457,0,18012192,0,25067661,180002,0,0,0,0,0,0
Argentina,ARG,2021-12-22,5371459,3545980,23779918,0,18040087,0,25153444,182649,0,0,0,0,0,0
Argentina,ARG,2021-12-23,5440640,3546130,23865285,0,18061755,0,25214759,184188,0,0,0,0,0,0
Argentina,ARG,2021-12-24,5444783,3546139,23869648,0,18063310,0,25217391,184375,0,0,0,0,0,0
Argentina,ARG,2021-12-25,5444979,3546141,23869930,0,18063371,0,25217595,184381,0,0,0,0,0,0
Argentina,ARG,2021-12-26,5459881,3546151,23889852,0,18068024,0,25230955,184709,0,0,0,0,0,0
Argentina,ARG,2021-12-27,5594217,3546343,24035210,0,18113842,0,25335957,188045,0,0,0,0,0,0
Argentina,ARG,2021-12-28,5778728,3546447,24217894,0,18167541,0,25435490,192569,0,0,0,0,0,0
Argentina,ARG,2021-12-29,5963302,3546802,24376482,0,18219809,0,25532820,199078,0,0,0,0,0,0
Argentina,ARG,2021-12-30,6139019,3547049,24503160,0,18257433,0,25613532,205093,0,0,0,0,0,0
Argentina,ARG,2021-12-31,6149457,3547064,24514900,0,18261642,0,25619071,205254,0,0,0,0,0,0
Argentina,ARG,2022-01-01,6150772,3547123,24517196,0,18261904,0,25619699,205303,0,0,0,0,0,0
Argentina,ARG,2022-01-02,6197667,3547163,24547303,0,18270665,0,25636267,206638,0,0,0,0,0,0
Argentina,ARG,2022-01-03,6434318,3547715,24673410,0,18309888,0,25717255,217469,0,0,0,0,0,0
Argentina,ARG,2022-01-04,6701194,3547882,24807223,0,18353519,0,25815911,226334,0,0,0,0,0,0
Argentina,ARG,2022-01-05,6969265,3548087,24921714,0,18401726,0,25922883,235332,0,0,0,0,0,0
Argentina,ARG,2022-01-06,7247344,3548312,25025934,0,18450959,0,26030368,243852,0,0,0,0,0,0
Argentina,ARG,2022-01-07,7526885,3548765,25124232,0,18525931,0,26141156,252070,0,0,0,0,0,0
Argentina,ARG,2022-01-08,7675656,3549419,25161416,0,18563621,0,26184859,255829,0,0,0,0,0,0
Argentina,ARG,2022-01-09,7766885,3550908,25183062,0,18587637,0,26207796,258830,0,0,0,0,0,0
Argentina,ARG,2022-01-10,8017688,3565799,25261948,0,18665756,0,26295923,265098,0,0,0,0,0,0
Argentina,ARG,2022-01-11,8249106,3597215,25334372,0,18744753,0,26377678,271304,0,0,0,0,0,0
Argentina,ARG,2022-01-12,8476036,3642437,25394414,0,18828581,0,26456215,279451,0,0,0,0,0,0
Argentina,ARG,2022-01-13,8674886,3711322,25444539,0,18897982,0,26528398,287263,0,0,0,0,0,0
Argentina,ARG,2022-01-14,8858688,3782234,25482018,0,18955563,0,26590655,296758,0,0,0,0,0,0
Argentina,ARG,2022-01-15,8958573,3807321,25490280,0,18986273,0,26613116,298733,0,0,0,0,0,0
Argentina,ARG,2022-01-16,9033699,3823395,25494392,0,19009828,0,26627668,299268,0,0,0,0,0,0
Argentina,ARG,2022-01-17,9221366,3900000,25519000,0,19073045,0,26689512,307285,0,0,0,0,0,0
Argentina,ARG,2022-01-18,9392559,3980647,25542885,0,19139610,0,26748840,314722,0,0,0,0,0,0
Argentina,ARG,2022-01-19,9538948,4070166,25562657,0,19208542,0,26805910,321205,0,0,0,0,0,0
Argentina,ARG,2022-01-20,9678161,4163281,25579856,0,19274320,0,26864574,331665,0,0,0,0,0,0
Argentina,ARG,2022-01-21,9812257,4258916,25595730,0,19332735,0,26918504,346604,0,0,0,0,0,0
Argentina,ARG,2022-01-22,9869520,4317951,25599750,0,19357634,0,26941084,352600,0,0,0,0,0,0
Argentina,ARG,2022-01-23,9912762,4358589,25601050,0,19372327,0,26954496,358155,0,0,0,0,0,0
Argentina,ARG,2022-01-24,10049804,4456526,25613120,0,19420818,0,27012486,372520,0,0,0,0,0,0
Argentina,ARG,2022-01-25,10179959,4547162,25625499,0,19466543,0,27068929,385658,0,0,0,0,0,0
Argentina,ARG,2022-01-26,10305134,4638778,25634971,0,19517926,0,27124363,397917,0,0,0,0,0,0
Argentina,ARG,2022-01-27,10431748,4725427,25644528,0,19575182,0,27185209,410290,0,0,0,0,0,0
Argentina,ARG,2022-01-28,10558924,4816541,25654166,0,19626619,0,27240727,424605,0,0,0,0,0,0
Argentina,ARG,2022-01-29,10614613,4865300,25656793,0,19652680,0,27261049,429118,0,0,0,0,0,0
Argentina,ARG,2022-01-30,10652307,4893974,25657767,0,19667769,0,27272245,432039,0,0,0,0,0,0
Argentina,ARG,2022-01-31,10780347,5001294,25665262,0,19723639,0,27323163,442250,0,0,0,0,0,0
Argentina,ARG,2022-02-01,10902619,5107426,25672283,0,19772185,0,27371954,453051,0,0,0,0,0,0
Argentina,ARG,2022-02-02,11027581,5200054,25679329,0,19813542,0,27416332,460928,0,0,0,0,0,0
Argentina,ARG,2022-02-03,11151210,5268497,25684391,0,19849128,0,27457914,467525,0,0,0,0,0,0
Argentina,ARG,2022-02-04,11302303,5340718,25689813,0,19892753,0,27502067,474852,0,0,0,0,0,0
Argentina,ARG,2022-02-05,11368047,5375159,25691249,0,19909205,0,27517727,476910,0,0,0,0,0,0
Argentina,ARG,2022-02-06,11412865,5398736,25691920,0,19921240,0,27527519,477467,0,0,0,0,0,0
Argentina,ARG,2022-02-07,11548063,5458049,25696974,0,19958066,0,27572380,484720,0,0,0,0,0,0
Argentina,ARG,2022-02-08,11672503,5513119,25702662,0,19994065,0,27618632,491337,0,0,0,0,0,0
Argentina,ARG,2022-02-09,11838174,5563885,25707767,0,20023874,0,27662887,498686,0,0,0,0,0,0
Argentina,ARG,2022-02-10,11978290,5606853,25712178,0,20056572,0,27706696,504626,0,0,0,0,0,0
Argentina,ARG,2022-02-11,12104079,5645841,25717071,0,20086148,0,27745002,510327,0,0,0,0,0,0
Argentina,ARG,2022-02-12,12167326,5670562,25717892,0,20103305,0,27761515,511857,0,0,0,0,0,0
Argentina,ARG,2022-02-13,12207456,5686823,25718299,0,20113222,0,27770983,513045,0,0,0,0,0,0
Argentina,ARG,2022-02-14,12311068,5731515,25721724,0,20149509,0,27809794,518294,0,0,0,0,0,0
Argentina,ARG,2022-02-15,12406310,5780767,25725379,0,20176389,0,27848850,523887,0,0,0,0,0,0
Argentina,ARG,2022-02-16,12510875,5820451,25728885,0,20202117,0,27887974,529379,0,0,0,0,0,0
Argentina,ARG,2022-02-17,12619045,5854871,25732235,0,20224458,0,27928409,534396,0,0,0,0,0,0
Argentina,ARG,2022-02-18,12728452,5892916,25736156,0,20247553,0,27967351,538979,0,0,0,0,0,0
Argentina,ARG,2022-02-19,12782625,5906474,25736780,0,20255352,0,27979281,540114,0,0,0,0,0,0
Argentina,ARG,2022-02-20,12819901,5913876,25736934,0,20258857,0,27984866,540627,0,0,0,0,0,0
Argentina,ARG,2022-02-21,12932717,5944566,25739972,0,20276652,0,28022050,545362,0,0,0,0,0,0
Argentina,ARG,2022-02-22,13040257,5975835,25743283,0,20294548,0,28062687,550879,0,0,0,0,0,0
Argentina,ARG,2022-02-23,13148765,6008978,25746386,0,20314009,0,28102043,556037,0,0,0,0,0,0
Argentina,ARG,2022-02-24,13242092,6032974,25748826,0,20330933,0,28133983,561411,0,0,0,0,0,0
Argentina,ARG,2022-02-25,13358516,6061833,25751914,0,20348951,0,28171577,566503,0,0,0,0,0,0
Argentina,ARG,2022-02-26,13401089,6072406,25753114,0,20355143,0,28183069,567676,0,0,0,0,0,0
Argentina,ARG,2022-02-27,13422516,6078827,25753178,0,20357175,0,28187932,568345,0,0,0,0,0,0
Argentina,ARG,2022-02-28,13449127,6085625,25753578,0,20360585,0,28195177,569345,0,0,0,0,0,0
Argentina,ARG,2022-03-01,13476976,6092883,25754588,0,20361199,0,28202213,569869,0,0,0,0,0,0
Argentina,ARG,2022-03-02,13556735,6113398,25761908,0,20366365,0,28221001,573864,0,0,0,0,0,0
Argentina,ARG,2022-03-03,13635336,6130700,25768997,0,20371201,0,28238062,577911,0,0,0,0,0,0
Argentina,ARG,2022-03-04,13708810,6148713,25776740,0,20376385,0,28256774,581324,0,0,0,0,0,0
Argentina,ARG,2022-03-05,13746003,6155520,25782642,0,20378126,0,28263461,582022,0,0,0,0,0,0
Argentina,ARG,2022-03-06,13779348,6166923,25787837,0,20379931,0,28266703,582226,0,0,0,0,0,0
Argentina,ARG,2022-03-07,13864516,6191545,25808544,0,20385827,0,28280998,585192,0,0,0,0,0,0
Argentina,ARG,2022-03-08,13918163,6207134,25827587,0,20390563,0,28291172,587092,0,0,0,0,0,0
Argentina,ARG,2022-03-09,13985384,6222355,25845950,0,20396496,0,28302553,589691,0,0,0,0,0,0
Argentina,ARG,2022-03-10,14050343,6236686,25863024,0,20402297,0,28315668,592067,0,0,0,0,0,0
Argentina,ARG,2022-03-11,14120628,6253248,25881959,0,20408519,0,28330052,594411,0,0,0,0,0,0
Argentina,ARG,2022-03-12,14154632,6261403,25889930,0,20410324,0,28335452,594908,0,0,0,0,0,0
Argentina,ARG,2022-03-13,14171818,6266509,25893249,0,20410998,0,28337437,595118,0,0,0,0,0,0
Argentina,ARG,2022-03-14,14227980,6281741,25909055,0,20416375,0,28350094,597460,0,0,0,0,0,0
Argentina,ARG,2022-03-15,14293819,6306659,25925651,0,20421251,0,28363107,600313,0,0,0,0,0,0
Argentina,ARG,2022-03-16,14356362,6327383,25942964,0,20426189,0,28375874,603318,0,0,0,0,0,0
Argentina,ARG,2022-03-17,14417993,6346771,25959106,0,20431374,0,28388810,606070,0,0,0,0,0,0
Argentina,ARG,2022-03-18,14482210,6369239,25977425,0,20436030,0,28401381,609108,0,0,0,0,0,0
Argentina,ARG,2022-03-19,14519067,6386836,25983311,0,20437639,0,28406423,609630,0,0,0,0,0,0
Argentina,ARG,2022-03-20,14537663,6396411,25984061,0,20438511,0,28408329,609874,0,0,0,0,0,0
Argentina,ARG,2022-03-21,14595235,6420849,26002729,0,20443295,0,28418358,613130,0,0,0,0,0,0
Argentina,ARG,2022-03-22,14648191,6444592,26019199,0,20446829,0,28428592,615777,0,0,0,0,0,0
Argentina,ARG,2022-03-23,14702517,6473700,26035652,0,20451133,0,28439677,619042,0,0,0,0,0,0
Argentina,ARG,2022-03-24,14716185,6479604,26037579,0,20451998,0,28441598,619379,0,0,0,0,0,0
Argentina,ARG,2022-03-25,14767575,6505937,26056283,0,20455458,0,28451920,622379,0,0,0,0,0,0
Argentina,ARG,2022-03-26,14788737,6523397,26060866,0,20457615,0,28455815,622953,0,0,0,0,0,0
Argentina,ARG,2022-03-27,14798484,6532407,26061851,0,20458357,0,28457259,623121,0,0,0,0,0,0
Argentina,ARG,2022-03-28,14844973,6560343,26080294,0,20462169,0,28466805,625323,0,0,0,0,0,0
Argentina,ARG,2022-03-29,14893313,6580252,26094536,0,20465644,0,28476320,627409,0,0,0,0,0,0
Argentina,ARG,2022-03-30,14943691,6597082,26109066,0,20468981,0,28484240,629375,0,0,0,0,0,0
Argentina,ARG,2022-03-31,14994187,6613646,26126871,0,20471692,0,28493063,631667,0,0,0,0,0,0
Argentina,ARG,2022-04-01,15047688,6627853,26136278,0,20473331,0,28502129,633561,0,0,0,0,0,0
Argentina,ARG,2022-04-02,15064607,6631929,26137144,0,20473715,0,28504467,633803,0,0,0,0,0,0
Argentina,ARG,2022-04-03,15075073,6634248,26137366,0,20473825,0,28505913,633983,0,0,0,0,0,0
Argentina,ARG,2022-04-04,15122274,6646407,26145484,0,20475401,0,28512788,636221,0,0,0,0,0,0
Argentina,ARG,2022-04-05,15163946,6658265,26156483,0,20476940,0,28520652,638705,0,0,0,0,0,0
Argentina,ARG,2022-04-06,15203998,6668182,26166473,0,20478430,0,28528455,641241,0,0,0,0,0,0
Argentina,ARG,2022-04-07,15241210,6678225,26176355,0,20479721,0,28534832,643824,0,0,0,0,0,0
Argentina,ARG,2022-04-08,15281882,6689462,26188328,0,20481428,0,28541698,646209,0,0,0,0,0,0
Argentina,ARG,2022-04-09,15301116,6693807,26190750,0,20481928,0,28544306,646641,0,0,0,0,0,0
Argentina,ARG,2022-04-10,15310025,6695460,26191560,0,20482158,0,28545315,646753,0,0,0,0,0,0
Argentina,ARG,2022-04-11,15350467,6703990,26201043,0,20483305,0,28550306,650296,0,0,0,0,0,0
Argentina,ARG,2022-04-12,15390610,6713626,26210854,0,20484696,0,28556081,653537,0,0,0,0,0,0
Argentina,ARG,2022-04-13,15434870,6723450,26221155,0,20486290,0,28562538,656999,0,0,0,0,0,0
Argentina,ARG,2022-04-14,15451302,6725513,26222687,0,20486661,0,28564095,657855,0,0,0,0,0,0
Argentina,ARG,2022-04-15,15460467,6727036,26223319,0,20486816,0,28564842,658139,0,0,0,0,0,0
Argentina,ARG,2022-04-16,15477277,6729794,26224823,0,20487236,0,28565987,658686,0,0,0,0,0,0
Argentina,ARG,2022-04-17,15483065,6730244,26225051,0,20487296,0,28566339,658828,0,0,0,0,0,0
Argentina,ARG,2022-04-18,15539870,6741447,26237309,0,20489171,0,28571717,663983,0,0,0,0,0,0
Argentina,ARG,2022-04-19,15597786,6756162,26253476,0,20491327,0,28577703,669875,0,0,0,0,0,0
Argentina,ARG,2022-04-20,15660942,6772324,26273087,0,20494650,0,28583483,676826,0,0,0,0,0,0
Argentina,ARG,2022-04-21,15720439,6790632,26288983,0,20497275,0,28588882,684096,0,0,0,0,0,0
Argentina,ARG,2022-04-22,15784960,6808400,26308164,0,20499897,0,28593953,690973,0,0,0,0,0,0
Argentina,ARG,2022-04-23,15812484,6815111,26312487,0,20500674,0,28596173,692977,0,0,0,0,0,0
Argentina,ARG,2022-04-24,15825280,6817626,26313485,0,20500709,0,28597083,693258,0,0,0,0,0,0
Argentina,ARG,2022-04-25,15891291,6836137,26332132,0,20503479,0,28601672,699768,0,0,0,0,0,0
Argentina,ARG,2022-04-26,15954164,6853928,26347364,0,20505513,0,28606504,705971,0,0,0,0,0,0
Argentina,ARG,2022-04-27,16024904,6873982,26361262,0,20506679,0,28611022,711411,0,0,0,0,0,0
Argentina,ARG,2022-04-28,16103874,6892756,26380443,0,20507776,0,28616381,718484,0,0,0,0,0,0
Argentina,ARG,2022-04-29,16182648,6913012,26402298,0,20509116,0,28621443,724478,0,0,0,0,0,0
Argentina,ARG,2022-04-30,16214473,6919316,26408040,0,20509535,0,28623214,725248,0,0,0,0,0,0
Argentina,ARG,2022-05-01,16215176,6919462,26408183,0,20509538,0,28623302,725276,0,0,0,0,0,0
Argentina,ARG,2022-05-02,16284215,6940414,26419554,0,20510815,0,28626639,730816,0,0,0,0,0,0
Argentina,ARG,2022-05-03,16357771,6971720,26428970,0,20512790,0,28630048,737896,0,0,0,0,0,0
Argentina,ARG,2022-05-04,16429605,7004854,26438730,0,20515841,0,28634120,747189,0,0,0,0,0,0
Argentina,ARG,2022-05-05,16505567,7049420,26449047,0,20518639,0,28647024,754790,0,0,0,0,0,0
Argentina,ARG,2022-05-06,16582363,7100086,26459567,0,20521353,0,28656346,756968,0,0,0,0,0,0
Argentina,ARG,2022-05-07,16614534,7115447,26465388,0,20521910,0,28659519,757415,0,0,0,0,0,0
Argentina,ARG,2022-05-08,16631072,7124073,26468505,0,20521937,0,28660643,757693,0,0,0,0,0,0
Argentina,ARG,2022-05-09,16714256,7172766,26483923,0,20524400,0,28665367,760886,0,0,0,0,0,0
Argentina,ARG,2022-05-10,16808654,7231006,26498411,0,20527186,0,28669697,764536,0,0,0,0,0,0
Argentina,ARG,2022-05-11,16892042,7284961,26510034,0,20531712,0,28674302,768141,0,0,0,0,0,0
Argentina,ARG,2022-05-12,16977417,7343798,26519801,0,20537373,0,28678521,772537,0,0,0,0,0,0
Argentina,ARG,2022-05-13,17080853,7419157,26530956,0,20540989,0,28683673,777715,0,0,0,0,0,0
Argentina,ARG,2022-05-14,17128533,7450829,26534752,0,20543691,0,28685846,778358,0,0,0,0,0,0
Argentina,ARG,2022-05-15,17151964,7466804,26535752,0,20543872,0,28686743,778504,0,0,0,0,0,0
Argentina,ARG,2022-05-16,17239342,7537299,26543919,0,20547541,0,28690319,783118,0,0,0,0,0,0
Argentina,ARG,2022-05-17,17339329,7619282,26554989,0,20552334,0,28694371,789227,0,0,0,0,0,0
Argentina,ARG,2022-05-18,17340557,7620233,26555266,0,20552464,0,28694466,789325,0,0,0,0,0,0
Argentina,ARG,2022-05-19,17435150,7698308,26568153,0,20556114,0,28698192,795179,0,0,0,0,0,0
Argentina,ARG,2022-05-20,17531170,7788499,26579556,0,20559701,0,28702932,799967,0,0,0,0,0,0
Argentina,ARG,2022-05-21,17574332,7845765,26585689,0,20561170,0,28705269,800704,0,0,0,0,0,0
Argentina,ARG,2022-05-22,17594023,7873130,26588322,0,20561563,0,28706210,800817,0,0,0,0,0,0
Argentina,ARG,2022-05-23,17682203,7983765,26601500,0,20566281,0,28710170,805175,0,0,0,0,0,0
Argentina,ARG,2022-05-24,17761793,8086905,26615353,0,20571204,0,28714348,809329,0,0,0,0,0,0
Argentina,ARG,2022-05-25,17775790,8101957,26620291,0,20572492,0,28715075,809718,0,0,0,0,0,0
Argentina,ARG,2022-05-26,17851585,8214278,26633080,0,20575128,0,28718475,813167,0,0,0,0,0,0
Argentina,ARG,2022-05-27,17933730,8341170,26644878,0,20577587,0,28722804,818015,0,0,0,0,0,0
Argentina,ARG,2022-05-28,17969764,8407361,26650289,0,20578998,0,28725117,820425,0,0,0,0,0,0
Argentina,ARG,2022-05-29,17988796,8441805,26653072,0,20579321,0,28726015,820881,0,0,0,0,0,0
Argentina,ARG,2022-05-30,18050629,8558730,26665538,0,20581252,0,28729680,824672,0,0,0,0,0,0
Argentina,ARG,2022-05-31,18115462,8662654,26676319,0,20584771,0,28733187,829154,0,0,0,0,0,0
Argentina,ARG,2022-06-01,18167820,8757010,26681412,0,20586473,0,28736115,834035,0,0,0,0,0,0
Argentina,ARG,2022-06-02,18211440,8858842,26687004,0,20588293,0,28739252,840479,0,0,0,0,0,0
Argentina,ARG,2022-06-03,18257905,8972812,26693107,0,20589397,0,28742915,846265,0,0,0,0,0,0
Argentina,ARG,2022-06-04,18267553,9003084,26694115,0,20589644,0,28743807,847261,0,0,0,0,0,0
Argentina,ARG,2022-06-05,18269474,9018750,26694304,0,20589668,0,28744077,847334,0,0,0,0,0,0
Argentina,ARG,2022-06-06,18303449,9115691,26698042,0,20591137,0,28746904,853099,0,0,0,0,0,0
